target/criterion/buildings/1-shp-all/new/estimates.json,6615881357.571428
target/criterion/buildings/1-shp/new/estimates.json,2714382894.7777777
target/criterion/buildings/2-shp_geom/new/estimates.json,1738839589.2708335
target/criterion/buildings/3-fgb/new/estimates.json,983832372.6666667
target/criterion/buildings/4-gpkg/new/estimates.json,4993859265.633333
target/criterion/buildings/5-fgb_http/new/estimates.json,2447830473.5
target/criterion/buildings/7-postgis_postgres/new/estimates.json,3274879516.7
target/criterion/buildings_bbox/1-shp/new/estimates.json,88511375.25
target/criterion/buildings_bbox/2-shp_geom/new/estimates.json,73644212.70833333
target/criterion/buildings_bbox/3-fgb/new/estimates.json,70272806.875
target/criterion/buildings_bbox/4-gpkg/new/estimates.json,106843079.83333334
target/criterion/buildings_bbox/5-gpkg_gdal/new/estimates.json,113807932.72222222
target/criterion/buildings_bbox/6-fgb_http/new/estimates.json,59790553.3125
target/criterion/buildings_bbox/7-postgis_sqlx/new/estimates.json,149636593.9
target/criterion/buildings_bbox/8-postgis_postgres/new/estimates.json,119242926.02777778
target/criterion/buildings_bbox/9-rust_postgis/new/estimates.json,127407636.07142857
target/criterion/countries/1-shp-fields/new/estimates.json,1370119.4829812208
target/criterion/countries/1-shp-ignored/new/estimates.json,1262010.6366525423
target/criterion/countries/1-shp/new/estimates.json,848138.0787037037
target/criterion/countries/2-shp_geom/new/estimates.json,1270342.4669491525
target/criterion/countries/3-fgb/new/estimates.json,195230.72019104083
target/criterion/countries/4-gpkg_gdal-all/new/estimates.json,3124362.193576389
target/criterion/countries/4-gpkg_gdal/new/estimates.json,3039866.2925925925
target/criterion/countries/4-gpkg/new/estimates.json,1101265.6302083333
target/criterion/countries/5-geojson/new/estimates.json,26573205.555555552
target/criterion/countries/6-fgb_http/new/estimates.json,9970317.6375
target/criterion/countries/7-postgis_sqlx/new/estimates.json,24513140.420833334
target/criterion/countries/8-postgis_postgres/new/estimates.json,12037409.649999999
target/criterion/countries/9-rust_postgis/new/estimates.json,12220665.795918368
target/criterion/countries_bbox/1-shp/new/estimates.json,1148419.1373239437
target/criterion/countries_bbox/2-shp_geom/new/estimates.json,1374236.4333333333
target/criterion/countries_bbox/3-fgb/new/estimates.json,26033.853526830913
target/criterion/countries_bbox/4-gpkg/new/estimates.json,723043.9520648967
target/criterion/countries_bbox/5-gpkg_gdal/new/estimates.json,3832162.8055555555
target/criterion/countries_bbox/6-fgb_http/new/estimates.json,13566933.305555556
target/criterion/countries_bbox/7-postgis_sqlx/new/estimates.json,29763350.80952381
target/criterion/countries_bbox/8-postgis_postgres/new/estimates.json,14755443.5075
target/criterion/countries_bbox/9-rust_postgis/new/estimates.json,14603002.122222222
